easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
71600.0,32600.0,0.07,0.025,0.301,9890311.822999999,0.17845270116143955,0.8215472988385605,888083.4953459834,294.46877301286185,37.7,51.0
71782.0,32600.0,0.09,0.036000000000000004,0.301,9897006.598,0.17705789366523594,0.8229421063347641,470777.45607849344,355.71369730798386,16.5,56.0
71964.0,32600.0,0.1,0.05,0.301,9903256.037999999,0.17566197796663816,0.8243380220333618,488286.48011029995,310.86688964210583,19.6,64.0
72146.0,32600.0,0.09,0.042,0.301,9906227.906,0.17496348442825047,0.8250365155717495,1562918.2068349163,321.63928152261934,60.7,61.0
72328.0,32600.0,0.1,0.044000000000000004,0.301,9911893.674,0.17356519230786144,0.8264348076921386,1759382.8990737447,208.42664395162132,105.5,70.0
72510.0,32600.0,0.08,0.027000000000000003,0.301,9917224.69,0.17216486122265592,0.827835138777344,1376220.5959737443,200.92331856441655,85.6,62.0
72692.0,32600.0,0.07,0.027000000000000003,0.301,9922262.376,0.1707621509346078,0.8292378490653922,686065.4516338772,314.5353616274368,27.3,63.0
72874.0,32600.0,0.07,0.022000000000000002,0.301,9927046.081,0.16935674473567727,0.8306432552643227,784426.846516288,338.5648848730736,29.0,117.0
73056.0,32600.0,0.09,0.027999999999999997,0.301,9931612.932,0.16794835104119596,0.832051648958804,720974.4672905275,372.9301983232322,24.2,85.0
73237.0,32600.0,0.1,0.043,0.301,9933826.018,0.1672429498112976,0.8327570501887024,722344.4148982888,248.67236606366745,36.3,72.0
73419.0,32600.0,0.1,0.047,0.301,9938132.231,0.16582958458469604,0.834170415415304,650180.8650297356,272.90229925755267,29.8,79.0
73601.0,32600.0,0.08,0.028999999999999998,0.301,9942304.485,0.1644126156209664,0.8355873843790336,880762.0825909498,269.0647082575551,40.9,72.0
73783.0,32600.0,0.09,0.034,0.301,9946372.055,0.16299184068345754,0.8370081593165425,607307.3190234218,208.18173658182357,36.5,132.0
73965.0,32600.0,0.08,0.027000000000000003,0.301,9950362.107,0.16156708169581188,0.8384329183041881,50631.4103815116,394.5711292327838,1.6,76.0
74147.0,32600.0,0.07,0.013000000000000001,0.301,9952336.001,0.16085315890033175,0.8391468410996683,1388333.7228905577,286.6591296884351,60.5,98.0
74329.0,32600.0,0.09,0.032,0.301,9956256.343,0.15942214035833205,0.8405778596416679,466207.0695898928,313.12406239520266,18.6,88.0
74511.0,32600.0,0.09,0.043,0.301,9960158.504,0.15798679167470736,0.8420132083252927,1303443.1799241605,282.61894026738963,57.6,85.0
74693.0,32600.0,0.06,0.013000000000000001,0.302,9964063.057,0.156547011274031,0.8434529887259691,513169.4203970316,331.11389399299253,19.4,103.0
74875.0,32600.0,0.09,0.033,0.302,9967988.921,0.15510271707794546,0.8448972829220546,784142.1855606404,351.3047638973875,27.9,86.0
75057.0,32600.0,0.07,0.017,0.302,9971953.457,0.15365384551432368,0.8463461544856763,879865.5645196039,264.4570327162918,41.6,92.0
75239.0,32600.0,0.1,0.05,0.302,9973955.25,0.15292767818213826,0.8470723218178617,906579.9914074823,277.5357842134299,40.8,105.0
75421.0,32600.0,0.09,0.027000000000000003,0.302,9978007.171,0.15147185956305126,0.8485281404369487,1017880.1068529324,309.6164909344715,41.1,93.0
75603.0,32600.0,0.08,0.027000000000000003,0.302,9982134.957999999,0.15001137961607006,0.8499886203839301,1498636.543202281,426.67954123635917,43.9,97.0
