easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
75900.0,9300.0,0.08,0.033,0.312,5644555.848999999,0.0805654625215488,0.9194345374784512,436293.4919346103,292.9035697245812,18.8,59.0
76079.0,9300.0,0.09,0.033,0.313,5692454.203,0.0802375457784431,0.9197624542215568,737203.8646159605,293.60261448885973,31.7,56.0
76259.0,9300.0,0.08,0.032,0.313,5741077.731000001,0.07991871990660845,0.9200812800933916,1274453.6843307393,337.22307537317573,47.7,64.0
76438.0,9300.0,0.1,0.052000000000000005,0.313,5765651.507,0.07976264585618327,0.9202373541438168,1380540.713311141,217.4581659473771,80.2,59.0
76617.0,9300.0,0.07,0.026000000000000002,0.313,5815303.781,0.07945703895910541,0.9205429610408946,1063153.2732207929,382.27392205255455,35.1,68.0
76797.0,9300.0,0.09,0.042,0.314,5865603.973999999,0.07915997620990207,0.920840023790098,669167.8357331655,250.38401376505362,33.7,68.0
76976.0,9300.0,0.1,0.043,0.314,5916522.82,0.07887124971114974,0.9211287502888502,904675.2640204958,307.8512518643057,37.1,72.0
77155.0,9300.0,0.1,0.036000000000000004,0.314,5968031.887999999,0.07859065679554858,0.9214093432044514,562854.8123750279,270.34690648675087,26.3,85.0
77335.0,9300.0,0.1,0.046,0.315,5993999.087,0.07845334838779777,0.9215466516122022,1006047.6924416164,288.93268110462463,44.0,65.0
77514.0,9300.0,0.07,0.02,0.315,6046341.879,0.07818458590104903,0.921815414098951,571657.2150279371,170.46823382366026,42.3,80.0
77693.0,9300.0,0.08,0.031,0.315,6099207.126,0.07792346957805593,0.9220765304219442,37599.3905411594,340.06739389045475,1.4,70.0
77872.0,9300.0,0.07,0.025,0.316,6152568.911,0.07766981081371035,0.9223301891862896,1181425.0967172212,237.96804892623985,62.7,73.0
78052.0,9300.0,0.08,0.024,0.316,6206401.931,0.07742342392935851,0.9225765760706416,1237823.4288860185,324.6778473822142,48.1,77.0
78231.0,9300.0,0.1,0.036000000000000004,0.316,6233487.405,0.07730290010845749,0.9226970998915424,706286.5794046349,335.13055446006507,26.6,74.0
78410.0,9300.0,0.08,0.027000000000000003,0.316,6287981.072000001,0.07706707821293984,0.92293292178706,858205.5976412948,229.5155845644926,47.2,79.0
78590.0,9300.0,0.1,0.05,0.317,6342885.129,0.07683807394093621,0.9231619260590638,1095179.0851486905,176.31742289731793,78.4,103.0
78769.0,9300.0,0.09,0.023,0.317,6398176.105,0.076615708478657,0.923384291521343,518461.217008269,279.3288947699431,23.4,82.0
