easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
24600.0,36500.0,0.05,0.01,0.34,12948948.165,0.0640416193077053,0.9359583806922946,938177.9552066048,313.77679708869425,44.2,75.0
25050.0,36500.0,0.07,0.017,0.34,12965791.525,0.06534420509551751,0.9346557949044824,624465.4594212476,344.883640090583,26.8,72.0
25500.0,36500.0,0.03,0.003,0.34,12982668.892,0.06709278489379499,0.9329072151062049,683041.1736430557,282.3500897041129,35.8,61.0
25950.0,36500.0,0.04,0.006,0.34,12992723.067,0.06859145353616428,0.9314085464638358,472317.26670954406,253.0394403496975,27.6,64.0
26400.0,36500.0,0.03,0.004,0.34,13000843.101,0.07059417719761571,0.9294058228023844,980320.5834922277,330.0028738996442,43.9,69.0
26850.0,36500.0,0.03,0.004,0.34,13003683.502,0.07230316466438774,0.9276968353356124,625273.8574407278,338.93221769673823,27.3,79.0
27299.0,36500.0,0.04,0.005,0.34,13002542.201,0.07457706287530594,0.9254229371246941,674921.0970503865,246.2109060175075,40.5,81.0
27749.0,36500.0,0.03,0.003,0.34,12997793.209,0.07650910697288794,0.923490893027112,451312.9540584615,271.8789252869171,24.5,92.0
28199.0,36500.0,0.04,0.009000000000000001,0.34,12986964.654000001,0.07906856768848132,0.9209314323115186,443892.2504898548,291.08400243168273,22.5,87.0
28649.0,36500.0,0.03,0.005,0.34,12974327.62,0.08123360144416647,0.9187663985558336,264726.6214235185,318.5727503764265,12.3,115.0
29099.0,36500.0,0.05,0.01,0.34,12953501.022,0.08408857321748722,0.9159114267825128,501805.6027204686,229.05691984754912,32.4,103.0
29549.0,36500.0,0.05,0.01,0.34,12932784.495,0.08649221545057098,0.9135077845494292,762732.867243735,281.89374708697085,40.0,110.0
29999.0,36500.0,0.07,0.016,0.34,12901800.737,0.08964634571481499,0.910353654285185,358482.5993081156,356.4944752276413,14.9,105.0
30449.0,36500.0,0.05,0.011000000000000001,0.33899999999999997,12872946.89,0.09228853848319443,0.9077114615168056,612246.0606722181,274.2292992399845,33.0,117.0
30899.0,36500.0,0.06,0.015,0.33899999999999997,12831825.473,0.09573778338813267,0.9042622166118672,716688.9652137145,343.3699010182148,30.9,135.0
31349.0,36500.0,0.05,0.009000000000000001,0.33899999999999997,12794925.062,0.09861203500686032,0.9013879649931396,1019520.7629313,339.7208080986017,44.4,118.0
31799.0,36500.0,0.05,0.009000000000000001,0.33799999999999997,12743872.899,0.10234425727834157,0.8976557427216585,601989.6310268318,353.828125896843,25.2,122.0
32248.0,36500.0,0.06,0.013999999999999999,0.33799999999999997,12699163.902999999,0.10543778465027323,0.8945622153497268,956613.6036720758,348.90702923519723,40.5,129.0
32698.0,36500.0,0.04,0.006,0.33799999999999997,12638563.667000001,0.10943348016783544,0.8905665198321645,796818.5994315172,325.32464626544,36.2,155.0
33148.0,36500.0,0.05,0.009000000000000001,0.337,12586415.173,0.11272815856558815,0.8872718414344118,758258.0869256228,263.5985794242007,42.5,139.0
33598.0,36500.0,0.05,0.008,0.337,12516798.947,0.11696196640240343,0.8830380335975966,316614.91336476506,255.94985678452872,18.3,156.0
34048.0,36500.0,0.04,0.006999999999999999,0.336,12457687.050999999,0.12043568064531435,0.8795643193546856,772122.5614849455,353.84949064980344,32.3,154.0
34498.0,36500.0,0.05,0.011000000000000001,0.336,12379704.922,0.1248781048285114,0.8751218951714886,1216790.6514865279,361.89867352017035,49.7,156.0
34948.0,36500.0,0.04,0.008,0.335,12314188.109000001,0.1285060642600091,0.8714939357399909,695786.5136456485,366.8900593550628,28.0,159.0
35398.0,36500.0,0.05,0.01,0.335,12228579.537,0.13312495604238214,0.8668750439576178,642079.7414428465,250.63849558986004,37.9,185.0
