easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
87600.0,14400.0,0.07,0.02,0.325,9434228.277,0.057955401334883576,0.9420445986651164,1235916.2556116541,264.85366541827364,66.7,64.0
87727.0,14400.0,0.07,0.017,0.326,9455546.901,0.05777322887913802,0.9422267711208621,830967.6852164924,299.89564609601064,39.6,71.0
87854.0,14400.0,0.08,0.021,0.326,9497710.521,0.05740521844644945,0.9425947815535506,460671.7664943278,362.02882754162516,18.2,65.0
87982.0,14400.0,0.07,0.021,0.326,9518549.36,0.057219272103650076,0.94278072789635,662544.2242588903,342.2130053906629,27.7,54.0
88109.0,14400.0,0.08,0.019,0.326,9539222.19,0.05703196058716885,0.9429680394128312,1447380.2555912097,355.46915926179696,58.2,59.0
88236.0,14400.0,0.09,0.037000000000000005,0.326,9559726.055,0.056843231670327614,0.9431567683296724,875748.8231510883,198.9338884898226,62.9,58.0
88363.0,14400.0,0.05,0.009000000000000001,0.326,9600215.376,0.056461318192983175,0.9435386818070168,2072789.451796889,369.0298543210037,80.3,87.0
88490.0,14400.0,0.09,0.038,0.326,9620195.252999999,0.05626803513478037,0.9437319648652196,490639.7733566533,348.0106816251675,20.2,63.0
88617.0,14400.0,0.05,0.008,0.327,9639995.019,0.05607313801665464,0.9439268619833454,394383.42800420476,376.36885079833803,15.0,83.0
88745.0,14400.0,0.07,0.02,0.327,9659612.094,0.0558765815729397,0.9441234184270604,247857.7788782965,234.31091539389158,15.1,62.0
88872.0,14400.0,0.04,0.006,0.327,9698288.341,0.05547831932103993,0.9445216806789599,684611.8485868011,207.26882430915197,47.2,66.0
88999.0,14400.0,0.07,0.018000000000000002,0.327,9717342.865,0.055276533163461664,0.9447234668365384,859045.2017576805,270.8863135591022,45.3,72.0
89126.0,14400.0,0.07,0.015,0.327,9736205.417000001,0.055072927311104115,0.944927072688896,533751.1366918895,316.87799314856153,24.1,73.0
89253.0,14400.0,0.08,0.03,0.327,9773346.636,0.05466012283229405,0.9453398771677058,531785.5721996834,305.47017324322627,24.9,70.0
89381.0,14400.0,0.05,0.01,0.327,9791621.654,0.054450864260624565,0.9455491357393756,463708.8372284464,319.9517650518552,20.7,84.0
89508.0,14400.0,0.11,0.053,0.327,9809697.411,0.05423966636832845,0.9457603336316716,891968.7425965217,335.66943193375243,38.0,76.0
89635.0,14400.0,0.06,0.01,0.32799999999999996,9827572.443,0.05402650665587748,0.9459734933441224,133099.49911914935,261.91794487200787,7.3,73.0
89762.0,14400.0,0.07,0.023,0.32799999999999996,9862715.228,0.053594227759197324,0.9464057722408028,835299.7191726959,301.40002133634863,39.6,83.0
89889.0,14400.0,0.09,0.034,0.32799999999999996,9879980.821,0.05337507979305384,0.946624920206946,1023940.7044262516,257.95621327664685,56.8,76.0
90016.0,14400.0,0.05,0.006999999999999999,0.32799999999999996,9897041.374,0.0531539125548969,0.9468460874451032,1560395.3146036563,215.78682214105987,103.4,76.0
90144.0,14400.0,0.04,0.006999999999999999,0.32799999999999996,9913896.207,0.052930720096829136,0.9470692799031708,667824.233627239,340.9046781424932,28.0,86.0
90271.0,14400.0,0.06,0.016,0.32799999999999996,9946986.802000001,0.0524782527803454,0.9475217472196548,984814.4307474951,310.8969885586439,45.3,78.0
90398.0,14400.0,0.07,0.018000000000000002,0.32799999999999996,9963222.01,0.05224898302524826,0.9477510169747516,814382.3486064323,278.2258110244767,41.9,86.0
90525.0,14400.0,0.07,0.016,0.32799999999999996,9979250.388,0.052017698178122636,0.9479823018218774,944586.0442992492,258.17611827924827,52.3,80.0
90652.0,14400.0,0.08,0.022000000000000002,0.32899999999999996,10010687.264,0.051549129640735325,0.9484508703592648,822815.7890079699,287.7656011253026,40.9,84.0
90780.0,14400.0,0.05,0.011000000000000001,0.32899999999999996,10026096.443,0.05131187699423461,0.9486881230057654,1393312.006563536,361.251388995997,55.1,84.0
90907.0,14400.0,0.1,0.042,0.32899999999999996,10041300.144,0.05107267112747736,0.9489273288725226,1231032.9474000023,300.70562854834077,58.5,87.0
91034.0,14400.0,0.08,0.027999999999999997,0.32899999999999996,10056299.058,0.05083153487999033,0.9491684651200096,604890.2000883375,249.19167009754676,34.7,86.0
91161.0,14400.0,0.08,0.028999999999999998,0.32899999999999996,10085685.94,0.05034357588449888,0.9496564241155012,786268.824210358,320.91985661168235,35.0,87.0
91288.0,14400.0,0.06,0.017,0.32899999999999996,10100075.919,0.0500968116414607,0.9499031883585392,623144.4245803575,194.5045447360354,45.8,87.0
91416.0,14400.0,0.07,0.023,0.32899999999999996,10114265.117,0.0498482337048794,0.9501517662951208,325327.5882386166,261.09000043537054,17.8,90.0
91543.0,14400.0,0.07,0.016,0.32899999999999996,10128254.812,0.0495978767761602,0.9504021232238398,648668.4614317509,324.44776147033866,28.6,113.0
91670.0,14400.0,0.06,0.011000000000000001,0.32899999999999996,10155641.268,0.049091973940619635,0.9509080260593804,822282.276773817,349.9315278509861,33.6,107.0
91797.0,14400.0,0.07,0.022000000000000002,0.32899999999999996,10169041.029,0.048836506110034913,0.9511634938899652,673431.8183472186,346.58910373747216,27.8,94.0
