easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
17800.0,83700.0,0.0,0.0,0.33799999999999997,9258072.989,0.16998073878951786,0.8300192612104822,732247.0292137902,287.27387931228964,38.6,63.0
18124.0,83700.0,0.02,0.001,0.33799999999999997,9262869.661,0.17234364437554106,0.8276563556244589,526241.3673884466,342.83314403119414,23.2,58.0
18449.0,83700.0,0.01,0.001,0.33799999999999997,9267168.296,0.1746865172038032,0.8253134827961968,1218581.0772371294,252.43682747696715,73.0,73.0
18773.0,83700.0,0.0,0.0,0.337,9272133.731,0.17777395762830533,0.8222260423716947,1054144.0448814915,264.827223875468,60.2,60.0
19097.0,83700.0,0.0,0.0,0.337,9275288.946,0.18005828903765062,0.8199417109623494,896322.012367651,339.4746609524014,39.9,64.0
19422.0,83700.0,0.01,0.001,0.337,9277960.713,0.1823124078633482,0.8176875921366518,794700.7650091505,236.00084584165108,50.9,76.0
19746.0,83700.0,0.04,0.005,0.337,9280152.041000001,0.1845331902527333,0.8154668097472667,689250.9868135846,308.482792237695,33.8,77.0
20070.0,83700.0,0.0,0.0,0.337,9282330.287,0.1874368991713056,0.8125631008286944,1236031.0833487452,280.651155005337,66.6,85.0
20395.0,83700.0,0.02,0.001,0.336,9283408.08,0.1895675050760084,0.8104324949239916,414909.0739919232,294.5771011222795,21.3,76.0
20719.0,83700.0,0.01,0.001,0.336,9284009.858,0.19165403153098828,0.8083459684690117,496591.8923422755,234.0714690034166,32.1,100.0
21044.0,83700.0,0.02,0.001,0.336,9284135.029,0.19369313539458666,0.8063068646054133,757636.5476620501,345.1770849056241,33.2,83.0
21368.0,83700.0,0.02,0.001,0.336,9283557.622000001,0.1963322708460536,0.8036677291539465,1306396.9947416729,302.2763890297938,65.4,104.0
21692.0,83700.0,0.0,0.0,0.336,9282562.638,0.19824734397995789,0.8017526560200421,421666.3902446982,357.8817380895822,17.8,91.0
22017.0,83700.0,0.0,0.0,0.336,9281081.431,0.20010334916749908,0.7998966508325009,598211.9915159012,394.3824236163346,22.9,96.0
22341.0,83700.0,0.0,0.0,0.335,9279108.554,0.20189662265328576,0.7981033773467142,922345.0679413192,353.82177025392264,39.4,98.0
22665.0,83700.0,0.02,0.002,0.335,9275701.359,0.20418357627629136,0.7958164237237086,199365.75298649745,375.41919495235067,8.0,105.0
22990.0,83700.0,0.01,0.0,0.335,9272552.6,0.20581573465218686,0.7941842653478132,581274.3253274568,292.4746515496276,30.1,124.0
23314.0,83700.0,0.01,0.0,0.335,9268884.21,0.2073723044808348,0.7926276955191652,587708.0078090747,358.0543971068592,24.8,118.0
23638.0,83700.0,0.02,0.001,0.335,9264684.632000001,0.20884922560778388,0.7911507743922161,251957.21466897876,435.4836219577743,8.8,115.0
23963.0,83700.0,0.02,0.001,0.335,9258236.038999999,0.2106873608266076,0.7893126391733924,358629.3907719017,231.5570026077319,23.4,122.0
24287.0,83700.0,0.04,0.006,0.33399999999999996,9252743.376,0.2119621165838576,0.7880378834161424,764101.4430329895,207.5204807991184,55.7,115.0
24611.0,83700.0,0.0,0.0,0.33399999999999996,9246669.77,0.21314302003813573,0.7868569799618643,1326870.3074832896,324.2549826064311,61.9,128.0
24936.0,83700.0,0.0,0.0,0.33399999999999996,9239996.926,0.2142256276833666,0.7857743723166334,545873.2139531503,367.598565794642,22.5,140.0
25260.0,83700.0,0.0,0.0,0.33399999999999996,9230133.285,0.21550839522746296,0.7844916047725371,619422.8365806266,323.18103644005595,29.0,135.0
25584.0,83700.0,0.03,0.003,0.33399999999999996,9221982.979,0.2163440153823481,0.7836559846176518,882281.2483689385,294.4832534329815,45.3,133.0
25909.0,83700.0,0.01,0.001,0.33399999999999996,9213162.435,0.21706613413868345,0.7829338658613165,585693.4835221972,304.0843577996501,29.1,144.0
26233.0,83700.0,0.02,0.001,0.33299999999999996,9203647.929,0.2176701512772385,0.7823298487227616,830355.3887177083,378.7344618837573,33.2,150.0
26557.0,83700.0,0.0,0.0,0.33299999999999996,9189840.156,0.21828391059989105,0.7817160894001091,642535.2994214508,277.09975646470184,35.1,151.0
26882.0,83700.0,0.03,0.003,0.33299999999999996,9178610.847000001,0.21859472914109407,0.7814052708589059,894572.3173236202,312.51799504009773,43.3,158.0
27206.0,83700.0,0.04,0.006,0.33299999999999996,9166605.41,0.2187725816001969,0.781227418399803,114794.72025596676,253.7797817126633,6.8,154.0
27531.0,83700.0,0.04,0.004,0.33299999999999996,9153799.812,0.2188133242146885,0.7811866757853115,868074.4298701301,314.89211367849487,41.7,148.0
27855.0,83700.0,0.03,0.005,0.332,9135441.699,0.2186476652829559,0.7813523347170441,507567.8905611915,322.4999730130316,23.8,151.0
28179.0,83700.0,0.0,0.0,0.332,9120683.221,0.2183538481656525,0.7816461518343475,202544.90880255555,310.7673296462897,9.9,166.0
28504.0,83700.0,0.02,0.001,0.332,9105056.167000001,0.21791121118565696,0.7820887888143431,488613.4864865454,275.409032731337,26.8,194.0
