easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
76900.0,29200.0,0.08,0.028999999999999998,0.301,9849996.185,0.11885508482306395,0.8811449151769359,736724.8441885344,327.6696837702197,33.7,66.0
77042.0,29200.0,0.06,0.013000000000000001,0.301,9851885.797,0.11814480649480988,0.8818551935051901,659977.964036179,358.73472379347834,27.6,72.0
77183.0,29200.0,0.09,0.027999999999999997,0.301,9855846.36,0.11672212598923515,0.8832778740107649,463055.6520548677,335.78049877524126,20.7,57.0
77325.0,29200.0,0.06,0.018000000000000002,0.301,9857917.896,0.11600973134133588,0.8839902686586641,317812.5431101684,307.57443171973154,15.5,56.0
77467.0,29200.0,0.1,0.043,0.301,9862244.631000001,0.11458285654905555,0.8854171434509445,1129329.9350644788,403.16356466114865,42.0,74.0
77608.0,29200.0,0.07,0.021,0.301,9864500.169,0.11386838749077388,0.8861316125092261,847373.671767094,272.90140790656176,46.6,59.0
77750.0,29200.0,0.09,0.033,0.302,9869196.149,0.11243741814132316,0.8875625818586769,1046813.363533255,299.92398021989015,52.4,69.0
77892.0,29200.0,0.1,0.047,0.302,9871636.706,0.11172093242401554,0.8882790675759844,350713.6402824677,304.9128488476886,17.3,65.0
78033.0,29200.0,0.1,0.049,0.302,9874138.992999999,0.11100379002039308,0.8889962099796069,745280.8754896681,304.0526690785623,36.8,68.0
78175.0,29200.0,0.1,0.037000000000000005,0.302,9879328.613,0.10956757061970668,0.8904324293802933,874595.8038257052,340.33238969078457,38.6,93.0
78317.0,29200.0,0.08,0.023,0.302,9882015.793,0.10884851278425482,0.8911514872157452,442580.45651182224,302.36506386362794,22.0,69.0
78458.0,29200.0,0.1,0.035,0.302,9887574.281,0.10740855302785736,0.8925914469721427,522794.24857436656,344.26132902584953,22.8,68.0
78600.0,29200.0,0.06,0.018000000000000002,0.302,9890445.257000001,0.10668767369311072,0.8933123263068893,471011.44689644064,261.49013800289976,27.0,68.0
78742.0,29200.0,0.07,0.021,0.302,9893377.118999999,0.1059662107307045,0.8940337892692956,362600.86650229583,259.6381150613907,21.0,89.0
78884.0,29200.0,0.07,0.019,0.302,9899422.538999999,0.10452158539149044,0.8954784146085095,190438.20516800162,280.5701740356799,10.2,71.0
79025.0,29200.0,0.09,0.038,0.303,9902535.55,0.10379845018765607,0.8962015498123439,557897.1287804175,335.20461043440577,25.0,118.0
79167.0,29200.0,0.08,0.027000000000000003,0.303,9908940.634,0.10235060698315043,0.8976493930168495,295318.52603263955,190.62556533077816,23.2,85.0
79309.0,29200.0,0.09,0.032,0.303,9912232.019,0.10162592963835444,0.8983740703616455,828493.17321108,186.2986375324519,66.7,80.0
79450.0,29200.0,0.07,0.021,0.303,9918990.599,0.10017514451172324,0.8998248554882767,552403.6084211223,355.9932469059837,23.3,100.0
79592.0,29200.0,0.07,0.021,0.303,9922456.981,0.09944907092864408,0.9005509290713559,340696.2898485195,298.9330754351058,17.1,79.0
79734.0,29200.0,0.09,0.038,0.303,9925980.851,0.09872256713064073,0.9012774328693592,961194.92730042,324.5547687476637,44.4,79.0
79875.0,29200.0,0.07,0.027999999999999997,0.303,9933199.225,0.0972683439228338,0.9027316560771662,332718.6831464281,328.9697487241696,15.2,83.0
80017.0,29200.0,0.09,0.033,0.303,9936892.77,0.09654066356492924,0.9034593364350708,659322.2914773051,278.81351179096686,35.5,85.0
80159.0,29200.0,0.06,0.012,0.304,9944446.064,0.09508426764119267,0.9049157323588072,932564.333897367,308.9116236184423,45.3,90.0
80300.0,29200.0,0.11,0.05,0.304,9948304.762,0.09435559489155072,0.9056444051084492,667204.1220118806,337.35694343690494,29.7,99.0
80442.0,29200.0,0.07,0.017,0.304,9952217.436,0.09362663523110673,0.9063733647688932,801831.2885740794,276.8709261040491,43.5,98.0
80584.0,29200.0,0.06,0.016,0.304,9960202.464,0.0921679479400811,0.9078320520599188,1226855.028698295,254.47144374673846,72.4,110.0
80725.0,29200.0,0.07,0.022000000000000002,0.304,9964273.663999999,0.09143826835301384,0.9085617316469862,857709.1110543807,294.4279243236912,43.7,93.0
80867.0,29200.0,0.09,0.034,0.304,9972570.468,0.08997836248769579,0.9100216375123042,1238574.928898078,293.74170365623263,63.3,102.0
81009.0,29200.0,0.07,0.023,0.304,9976794.854,0.08924818836041107,0.9107518116395891,764931.0046239216,273.5013050587284,42.0,113.0
81150.0,29200.0,0.09,0.03,0.304,9985392.486,0.0877875334048136,0.9122124665951864,891965.178713412,344.55354556747835,38.8,96.0
81292.0,29200.0,0.06,0.017,0.304,9989764.464,0.08705710902336287,0.9129428909766372,375631.6003750824,259.68967746977194,21.7,95.0
81434.0,29200.0,0.09,0.038,0.304,9994184.36,0.08632665890489348,0.9136733410951066,585656.8462203775,456.63112826127815,19.2,107.0
81575.0,29200.0,0.07,0.017,0.305,10003165.3,0.08486580260348599,0.9151341973965139,673066.1774315116,328.91700173638304,30.7,98.0
81717.0,29200.0,0.1,0.052000000000000005,0.305,10007725.027,0.0841354589370332,0.9158645410629668,526885.5419689988,325.18152713486546,24.3,102.0
81859.0,29200.0,0.07,0.022000000000000002,0.305,10016979.678,0.08267510284505218,0.9173248971549478,279452.7519456893,259.0416020536822,16.2,114.0
82000.0,29200.0,0.09,0.037000000000000005,0.305,10021673.263,0.0819451577850263,0.9180548422149736,1132846.3270251479,252.70370137198304,67.3,101.0
82142.0,29200.0,0.1,0.047,0.305,10026410.124,0.08121541436189435,0.9187845856381056,1129361.8470432826,298.0976289020622,56.9,113.0
82284.0,29200.0,0.08,0.027999999999999997,0.305,10036010.981,0.07975667655869845,0.9202433234413016,1423473.7494467457,302.30790558684015,70.7,118.0
82426.0,29200.0,0.07,0.024,0.305,10040873.627,0.07902775647281235,0.9209722435271877,1137801.7580037415,364.62246440052763,46.8,107.0
82567.0,29200.0,0.08,0.032,0.305,10050719.984,0.07757100655605967,0.9224289934439404,204519.9040213136,303.30229428770235,10.1,116.0
82709.0,29200.0,0.08,0.019,0.305,10055702.351,0.07684325661634807,0.923156743383652,1021965.9006839908,363.4823959164009,42.2,113.0
82851.0,29200.0,0.07,0.026000000000000002,0.306,10065782.117,0.07538921387026863,0.9246107861297314,826330.2135554913,245.91587294242797,50.4,127.0
82992.0,29200.0,0.06,0.018000000000000002,0.306,10070878.191,0.07466300694803077,0.9253369930519691,614167.23573755,312.6982427840581,29.5,112.0
83134.0,29200.0,0.09,0.037000000000000005,0.306,10076010.846,0.0739374019991775,0.9260625980008224,763826.835118387,345.46709972717935,33.2,116.0
83276.0,29200.0,0.08,0.024,0.306,10086383.304,0.07248818156383417,0.9275118184361658,871640.2378796658,187.84662576618112,69.6,114.0
83417.0,29200.0,0.06,0.013999999999999999,0.306,10091621.82,0.07176466066537629,0.9282353393346237,1248479.425112055,290.603828270978,64.5,125.0
83559.0,29200.0,0.08,0.031,0.306,10102200.269,0.07032004274543106,0.9296799572545691,662632.8924059016,283.2697692527726,35.1,122.0
83701.0,29200.0,0.07,0.027000000000000003,0.306,10107538.963,0.0695990474617281,0.930400952538272,985297.181706942,197.2212060908033,75.0,136.0
83842.0,29200.0,0.08,0.027000000000000003,0.306,10112909.824,0.06887899789098544,0.9311210021090146,626738.0768747954,323.82499542341935,29.0,120.0
