easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
81700.0,30000.0,0.07,0.022000000000000002,0.304,10060178.609,0.08810397916013757,0.9118960208398624,776135.49515266,306.3283218893621,35.7,74.0
81852.0,30000.0,0.08,0.025,0.305,10068874.515,0.08661261810540248,0.9133873818945976,430992.1230342365,408.11432016854286,14.9,53.0
82004.0,30000.0,0.08,0.033,0.305,10073286.384,0.08586709068871946,0.9141329093112806,1889741.962549234,243.94401995197066,109.1,53.0
82156.0,30000.0,0.06,0.011000000000000001,0.305,10082234.809,0.08437652378024675,0.9156234762197532,496799.6027915342,310.1247837317364,22.6,59.0
82308.0,30000.0,0.09,0.04,0.305,10086770.099,0.08363155947166921,0.9163684405283308,1143143.5916550658,328.6799133204143,49.0,62.0
82460.0,30000.0,0.09,0.027999999999999997,0.305,10095959.67,0.08214246356630732,0.9178575364336928,669799.3767622254,241.65570156853843,39.1,70.0
82612.0,30000.0,0.07,0.022000000000000002,0.305,10100612.686,0.08139841240033142,0.9186015875996686,698589.8328488921,409.62217719437797,24.0,82.0
82764.0,30000.0,0.08,0.023,0.305,10110032.027,0.07991151161120852,0.9200884883887914,830883.3772214993,349.65332457540086,33.5,76.0
82916.0,30000.0,0.07,0.021,0.305,10114797.096,0.07916874802102915,0.9208312519789708,1171712.6567407069,317.67946373355113,52.0,71.0
83067.0,30000.0,0.08,0.033,0.305,10124434.924,0.07768481691324612,0.922315183086754,315635.1110887545,289.8638625609838,15.3,87.0
83219.0,30000.0,0.05,0.013999999999999999,0.305,10129306.449,0.07694374143388417,0.9230562585661158,1070252.2530403726,265.7924176903209,56.7,67.0
83371.0,30000.0,0.09,0.036000000000000004,0.306,10139151.683,0.07546360865773709,0.924536391342263,854257.8365506433,276.71802922458335,43.5,92.0
83523.0,30000.0,0.08,0.031,0.306,10144124.193,0.07472464986377961,0.9252753501362204,598585.2340847129,242.1069449856086,34.8,71.0
83675.0,30000.0,0.05,0.011000000000000001,0.306,10154166.06,0.07324920229423694,0.9267507977057632,1073759.4853365351,313.92270090695735,48.2,70.0
83827.0,30000.0,0.07,0.022000000000000002,0.306,10159234.264,0.07251281901091806,0.927487180989082,452604.65045595076,306.297526735325,20.8,75.0
83979.0,30000.0,0.05,0.012,0.306,10169462.406,0.07104300647917401,0.928956993520826,1160462.1520513054,305.53228127904237,53.5,73.0
84131.0,30000.0,0.07,0.023,0.306,10174621.249,0.07030969031480608,0.9296903096851941,346887.2969283411,216.8898392414346,22.5,84.0
84283.0,30000.0,0.08,0.026000000000000002,0.306,10185025.835,0.06884653103977631,0.9311534689602236,563040.2429234253,249.6766411750666,31.8,77.0
84435.0,30000.0,0.07,0.019,0.306,10190270.557,0.06811680929996722,0.9318831907000328,343385.4827839947,256.3963252921323,18.9,82.0
84587.0,30000.0,0.04,0.008,0.306,10200842.405,0.06666139615656518,0.9333386038434348,906345.6952843972,334.7596149637508,38.1,80.0
84739.0,30000.0,0.05,0.011000000000000001,0.306,10206168.597000001,0.06593583521773687,0.9340641647822632,1138902.5136532346,364.94015682798147,44.0,80.0
84891.0,30000.0,0.06,0.013000000000000001,0.306,10216899.297,0.06448934301714218,0.9355106569828578,291630.1767111373,264.6187181217132,15.5,83.0
85043.0,30000.0,0.08,0.021,0.307,10222302.971,0.06376855225826011,0.93623144774174,600812.2381079334,261.9107266615864,32.3,115.0
85195.0,30000.0,0.08,0.03,0.307,10233185.019,0.0623322462671215,0.9376677537328784,526995.1122050054,290.32963838553917,25.6,87.0
85347.0,30000.0,0.06,0.019,0.307,10238662.676,0.06161688268982299,0.938383117310177,485902.57817515795,420.93229359024434,16.3,87.0
85499.0,30000.0,0.07,0.023,0.307,10249689.624,0.06019212868567834,0.9398078713143216,642660.1793545624,295.585636837851,30.6,90.0
85650.0,30000.0,0.09,0.03,0.307,10260810.184,0.05877588976329856,0.9412241102367014,629315.5575404882,296.788106408176,29.9,99.0
