easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
26800.0,53600.0,0.03,0.003,0.278,11374870.685999999,0.036384059677814565,0.9636159403221854,855180.2135334981,269.5002085076492,42.9,56.0
27099.0,53600.0,0.05,0.011000000000000001,0.27699999999999997,11397840.636,0.036710062502397535,0.9632899374976024,595197.16104923,294.38788508629466,27.4,60.0
27399.0,53600.0,0.02,0.001,0.276,11418858.742,0.03708664736875976,0.9629133526312402,1260018.900168875,283.91514790880507,60.0,82.0
27698.0,53600.0,0.03,0.002,0.275,11437829.345999999,0.03751555555325932,0.9624844444467406,973630.9744763855,293.1792828041174,44.9,80.0
27997.0,53600.0,0.03,0.004,0.275,11454655.388,0.0379985196695495,0.9620014803304504,559091.5402041981,343.99346362096406,22.0,74.0
28297.0,53600.0,0.02,0.001,0.27399999999999997,11469240.414,0.03853723268164489,0.9614627673183552,238460.8598784009,250.313128081784,12.9,69.0
28596.0,53600.0,0.06,0.02,0.27399999999999997,11481491.24,0.039133307418820484,0.9608666925811796,519094.8062258479,280.33221786440555,25.1,69.0
28896.0,53600.0,0.02,0.001,0.273,11491321.239,0.03978822684373978,0.9602117731562604,607802.1324132113,306.7547666366569,26.8,85.0
29195.0,53600.0,0.04,0.006,0.273,11498654.125999998,0.04050328708682585,0.9594967129131742,762190.6712472205,325.88315909430463,31.6,80.0
29494.0,53600.0,0.02,0.002,0.272,11503427.945999999,0.04127953748527279,0.9587204625147272,885904.0381028148,293.16137154705825,40.9,77.0
29794.0,53600.0,0.05,0.013000000000000001,0.272,11505598.851,0.04211772402719925,0.9578822759728008,454855.2574523303,337.9663475038241,18.2,81.0
30093.0,53600.0,0.03,0.004,0.272,11505144.125,0.04301824386943534,0.9569817561305648,527289.8532696001,332.7016968769545,21.4,86.0
30392.0,53600.0,0.04,0.006,0.272,11502063.996,0.043981118151259255,0.9560188818487408,550501.0186579536,398.523429655727,18.7,94.0
30692.0,53600.0,0.04,0.006999999999999999,0.272,11496381.895,0.045005987837254006,0.954994012162746,900283.7622849537,266.4086229449426,45.7,94.0
30991.0,53600.0,0.02,0.002,0.272,11488143.124000002,0.04609213331973094,0.9539078666802692,1454789.773579745,328.20336490874837,60.0,107.0
31290.0,53600.0,0.03,0.003,0.272,11477412.170999998,0.04723851426429318,0.9527614857357068,1122503.1685756915,226.8270726638124,67.0,95.0
31590.0,53600.0,0.05,0.01,0.272,11464269.111,0.04844382308475567,0.9515561769152444,530932.8954732905,342.73616719886274,21.0,104.0
31889.0,53600.0,0.05,0.006999999999999999,0.272,11448805.615,0.04970654430452846,0.9502934556954716,390005.021161248,355.55125969805425,14.8,110.0
32189.0,53600.0,0.03,0.003,0.273,11431121.042000001,0.05102501283591136,0.9489749871640888,1125461.8058623907,317.4043066843914,48.0,115.0
32488.0,53600.0,0.03,0.003,0.273,11411318.951,0.05239746617307522,0.9476025338269248,624279.4359843624,318.7316344872047,26.5,120.0
32787.0,53600.0,0.03,0.003,0.27399999999999997,11389504.207999999,0.053822087775601185,0.9461779122243988,1180795.6449106715,285.9706822514695,55.9,117.0
33087.0,53600.0,0.05,0.01,0.27399999999999997,11365780.742,0.055297040871339874,0.94470295912866,563808.3224971476,301.01696608579533,25.3,133.0
33386.0,53600.0,0.04,0.006,0.275,11340249.922,0.05682049324367641,0.9431795067563236,939718.177444832,214.18833403626468,59.4,118.0
33685.0,53600.0,0.04,0.005,0.275,11313009.453,0.058390634286141024,0.941609365713859,900953.3481319988,294.60496573855244,41.4,120.0
33985.0,53600.0,0.03,0.003,0.276,11284152.695999999,0.060005685853585934,0.939994314146414,409468.26987142244,328.00216654786516,16.9,127.0
34284.0,53600.0,0.02,0.001,0.27699999999999997,11253768.308,0.061663908389102365,0.9383360916108976,590268.90342652,353.86203034491786,22.6,128.0
34583.0,53600.0,0.04,0.005,0.27699999999999997,11221940.119,0.06336360360667047,0.9366363963933296,348522.683826227,242.5894755768625,19.4,131.0
34883.0,53600.0,0.03,0.003,0.278,11188747.167000001,0.06510311476156658,0.9348968852384334,420926.6131567316,353.492656085475,16.1,136.0
35182.0,53600.0,0.06,0.015,0.27899999999999997,11154263.854,0.0668808252982888,0.9331191747017112,770944.5990818327,287.891090757886,36.2,139.0
35481.0,53600.0,0.03,0.005,0.28,11118560.157,0.06869515645773225,0.9313048435422676,757043.6713742452,306.6017405671646,33.4,138.0
35781.0,53600.0,0.03,0.004,0.281,11081701.895,0.07054456425704958,0.9294554357429504,983568.7783500749,281.78845688964975,47.2,164.0
36080.0,53600.0,0.05,0.009000000000000001,0.281,11043751.008,0.07242753612683782,0.9275724638731622,812218.368141422,303.14835479255504,36.2,150.0
36380.0,53600.0,0.05,0.009000000000000001,0.282,11004765.848,0.07434258739480218,0.9256574126051978,717745.6769221416,332.27771269809256,29.2,152.0
36679.0,53600.0,0.05,0.008,0.28300000000000003,10964801.465999998,0.07628825773563007,0.92371174226437,141635.43850904718,257.05291843803946,7.5,151.0
