easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
36100.0,19500.0,0.05,0.01,0.331,11945529.886,0.17874335976051214,0.8212566402394879,670218.1226294597,293.7092192817141,30.3,51.0
36405.0,19500.0,0.06,0.016,0.331,11929449.744,0.18015701362149428,0.8198429863785057,465449.2764049822,283.7631609961873,21.8,67.0
36711.0,19500.0,0.06,0.012,0.33,11912324.797,0.18157324721884546,0.8184267527811545,901567.57652731,374.6141624295781,32.0,81.0
37016.0,19500.0,0.06,0.015,0.33,11894168.303,0.1829904725121085,0.8170095274878915,570497.2374286228,333.54189858599653,22.7,71.0
37322.0,19500.0,0.06,0.013000000000000001,0.32899999999999996,11874993.509000001,0.1844070821060492,0.8155929178939508,597382.8749018168,290.73100099508616,27.3,69.0
37627.0,19500.0,0.07,0.016,0.32899999999999996,11854813.608,0.18582145115176385,0.8141785488482361,715779.6812468958,278.0063872306742,34.2,68.0
37933.0,19500.0,0.06,0.017,0.32799999999999996,11833641.695999999,0.1872319391093842,0.8127680608906158,300938.6517258884,227.76064360338586,17.5,81.0
38238.0,19500.0,0.05,0.011000000000000001,0.32799999999999996,11811490.733,0.18863689138397186,0.8113631086160281,670276.0443051289,361.64393661306536,24.6,81.0
38544.0,19500.0,0.07,0.023,0.327,11788373.505,0.19003464084887275,0.8099653591511273,788719.0409098151,338.58027706503515,30.9,75.0
38849.0,19500.0,0.07,0.019,0.326,11764302.594,0.1914235092722531,0.8085764907277468,1089780.11583942,202.61380777245625,71.4,88.0
39155.0,19500.0,0.07,0.02,0.326,11730745.832999999,0.19325860012448515,0.8067413998755149,697104.6632743177,307.6327055209736,30.1,82.0
39460.0,19500.0,0.06,0.013000000000000001,0.325,11704497.199000001,0.19462016724435216,0.8053798327556478,381819.5538353663,359.4097200191346,14.1,85.0
39766.0,19500.0,0.05,0.008,0.325,11677334.945999999,0.1959671958795579,0.8040328041204421,661291.6826523466,297.8710705521921,29.5,124.0
40071.0,19500.0,0.09,0.038,0.324,11649270.439000001,0.19729797459123788,0.8027020254087621,263173.3038534192,288.66063852176404,12.1,102.0
40377.0,19500.0,0.08,0.023,0.32299999999999995,11620314.697,0.19861078755773634,0.8013892124422637,760695.2419116065,316.1850232215301,32.0,98.0
40682.0,19500.0,0.05,0.009000000000000001,0.32299999999999995,11590478.387,0.19990391582329445,0.8000960841767055,776798.7498177134,290.8904026898138,35.5,129.0
40988.0,19500.0,0.04,0.006999999999999999,0.322,11559771.804000001,0.20117563859506046,0.7988243614049395,976586.3590575727,383.36914664875053,33.8,105.0
41293.0,19500.0,0.02,0.002,0.322,11528204.865,0.20242423460997855,0.7975757653900214,1148249.4600016992,250.79826177375224,60.8,104.0
41599.0,19500.0,0.08,0.024,0.321,11495787.105999999,0.2036479835942465,0.7963520164057535,2015231.2686058944,392.78482085458467,68.1,131.0
41904.0,19500.0,0.09,0.036000000000000004,0.321,11462527.678,0.2048451678366644,0.7951548321633356,1185542.4896164213,285.0638984012945,55.2,126.0
42210.0,19500.0,0.05,0.009000000000000001,0.32,11428435.351,0.2060140738990737,0.7939859261009263,674984.2600475671,352.91389480019575,25.4,130.0
42515.0,19500.0,0.06,0.013999999999999999,0.319,11393518.524,0.20715299448440647,0.7928470055155935,656563.7776168761,351.23866973044477,24.8,118.0
42821.0,19500.0,0.05,0.006,0.319,11357785.240999999,0.20826023048443432,0.7917397695155657,954814.5176209152,316.324692032274,40.1,134.0
43126.0,19500.0,0.05,0.011000000000000001,0.318,11321243.207999999,0.2093340932265311,0.7906659067734689,1227856.1900631806,246.08014162821186,66.3,122.0
43432.0,19500.0,0.07,0.025,0.318,11283899.824000001,0.21037290693876712,0.7896270930612329,1327565.784723371,283.51588989085,62.2,124.0
