easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
3300.0,65500.0,0.03,0.003,0.33399999999999996,7925519.532000001,0.0603471900909957,0.9396528099090043,594115.4425878068,285.23927930601053,25.9,53.0
3491.0,65500.0,0.02,0.002,0.33299999999999996,7946491.3889999995,0.06048978634853828,0.9395102136514616,540110.9367164943,207.5584676238361,32.4,59.0
3681.0,65500.0,0.04,0.005,0.332,7967314.739,0.06063058437823885,0.9393694156217612,1122051.1433525495,256.64228308783834,54.4,62.0
3872.0,65500.0,0.05,0.012,0.332,7987988.578,0.060769443703131074,0.9392305562968688,1292791.7278934412,360.9513366879679,44.6,62.0
4062.0,65500.0,0.03,0.003,0.331,8008511.757999999,0.06090622066248062,0.9390937793375194,642913.8482524399,297.2524655414236,26.9,60.0
4253.0,65500.0,0.02,0.001,0.331,8028882.981000001,0.061040768412507475,0.9389592315874924,72212.36828055125,274.91864471098995,3.3,66.0
4443.0,65500.0,0.01,0.001,0.33,8039011.161,0.061107159576734627,0.9388928404232654,1316662.5185849806,335.9296831785543,48.8,90.0
4634.0,65500.0,0.01,0.0,0.33,8059151.671,0.061238081240116565,0.9387619187598836,1088614.8162961423,341.7052986941938,39.6,67.0
4824.0,65500.0,0.03,0.003,0.32899999999999996,8079136.278,0.0613663927369523,0.9386336072630476,854206.9664129402,342.43276624716333,31.0,65.0
5015.0,65500.0,0.04,0.006999999999999999,0.32799999999999996,8098963.1110000005,0.061491936216517586,0.9385080637834824,653322.2303281147,329.89034836241245,24.6,70.0
5205.0,65500.0,0.05,0.006999999999999999,0.32799999999999996,8118630.12,0.061614550773456685,0.9383854492265432,915560.2533464087,391.79444260312385,29.1,71.0
5396.0,65500.0,0.04,0.006,0.327,8138135.075,0.06173407251967595,0.9382659274803241,1678085.613090491,256.9599217826244,81.3,73.0
5586.0,65500.0,0.05,0.012,0.327,8157475.562999999,0.061850334679081964,0.9381496653209179,777954.5749520531,267.36298740762226,36.2,84.0
5777.0,65500.0,0.04,0.006,0.326,8176648.987000001,0.06196316771054905,0.9380368322894509,1687044.034323648,318.52462133499665,65.9,88.0
5967.0,65500.0,0.01,0.001,0.325,8195652.565,0.062072399463492266,0.9379276005365076,505226.3421253417,309.09890185861303,20.3,96.0
6158.0,65500.0,0.01,0.001,0.325,8214483.328,0.06217785537283758,0.9378221446271624,717825.3249243377,249.11662639978263,35.9,79.0
6349.0,65500.0,0.03,0.003,0.324,8223832.929,0.06222911223236445,0.9377708877676356,1004460.2742813886,418.1378507262813,29.9,82.0
6539.0,65500.0,0.03,0.003,0.324,8242398.517999999,0.06232857238853854,0.9376714276114616,1047235.9324403963,389.73893012229263,33.4,120.0
6730.0,65500.0,0.02,0.001,0.32299999999999995,8260783.102999999,0.0624238114317116,0.9375761885682884,755177.9493264916,225.9193921941882,41.6,84.0
6920.0,65500.0,0.03,0.002,0.32299999999999995,8278983.12,0.06251464860031586,0.937485351399684,796561.2333838751,302.1529302709891,32.8,92.0
7111.0,65500.0,0.04,0.006,0.322,8296994.8610000005,0.06260090226187498,0.937399097738125,1575125.0272982174,302.39046958117166,64.8,89.0
7301.0,65500.0,0.03,0.003,0.321,8314814.488,0.06268239044793056,0.9373176095520694,793710.2166658506,327.71363233229266,30.1,101.0
7492.0,65500.0,0.02,0.001,0.321,8332438.057999999,0.06275893147299051,0.9372410685270096,512699.3644878406,249.84618563898988,25.5,148.0
7682.0,65500.0,0.0,0.0,0.32,8349861.546,0.06283034464165099,0.9371696553583491,455124.12973888405,353.1544713078907,16.0,100.0
7873.0,65500.0,0.02,0.001,0.32,8367080.878,0.06289645104453416,0.937103548955466,1021545.171069795,341.487871470172,37.2,100.0
8063.0,65500.0,0.04,0.008,0.319,8384091.965,0.06295707444154831,0.9370429255584516,466742.4533729362,355.25378922785444,16.3,108.0
8254.0,65500.0,0.02,0.002,0.319,8400890.737,0.06301204222464378,0.9369879577753564,1198795.7230247548,316.98076547282614,47.1,111.0
8444.0,65500.0,0.03,0.003,0.318,8409209.25,0.06303735256654508,0.9369626474334548,485256.08041481156,233.93580072395758,25.8,111.0
8635.0,65500.0,0.05,0.012,0.318,8425682.075,0.06308352378152016,0.9369164762184798,62086.70315476176,298.97005865953963,2.6,112.0
8826.0,65500.0,0.02,0.001,0.317,8441932.794,0.06312363062690295,0.9368763693730969,910551.0035936086,219.1760074172729,51.7,106.0
9016.0,65500.0,0.01,0.001,0.317,8457957.757000001,0.06315752157541217,0.9368424784245878,422308.7333300115,387.1156535296859,13.6,167.0
9207.0,65500.0,0.04,0.005,0.316,8473753.538999999,0.06318505357196423,0.9368149464280358,1748581.8083227188,348.3796399292585,62.5,119.0
9397.0,65500.0,0.04,0.006,0.316,8489316.979,0.06320609304935075,0.9367939069506492,552743.7642016328,342.71913939233815,20.1,114.0
9588.0,65500.0,0.0,0.0,0.315,8504645.219,0.06322051684207262,0.9367794831579274,100811.52844574867,316.4907417348698,4.0,137.0
