easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
78600.0,98900.0,0.04,0.006,0.29100000000000004,8423224.806,0.2886975233416175,0.7113024766583824,713415.6382460084,379.59314532006516,31.5,56.0
79263.0,98900.0,0.04,0.005,0.29100000000000004,8320226.462,0.2801258736157276,0.7198741263842724,451546.63374280866,282.40664890706074,26.8,72.0
79927.0,98900.0,0.03,0.004,0.29,8227796.927999999,0.2725239341005763,0.7274760658994237,1517908.8560517873,239.58300730471484,106.2,65.0
80590.0,98900.0,0.07,0.02,0.29,8115780.603999999,0.26340859394861765,0.7365914060513823,732635.541677063,282.56987612062267,43.4,77.0
81253.0,98900.0,0.05,0.01,0.289,7999952.242000001,0.25408160484923986,0.7459183951507602,690293.1344087289,274.1810359332828,42.2,89.0
81917.0,98900.0,0.05,0.01,0.28800000000000003,7898176.852000001,0.24596053760983005,0.7540394623901701,541359.8777178312,253.2256404962769,35.8,91.0
82580.0,98900.0,0.04,0.008,0.28800000000000003,7777146.846,0.2363863586360942,0.7636136413639059,319297.44863524183,407.4978990491568,13.1,102.0
83244.0,98900.0,0.06,0.017,0.287,7671934.896000001,0.2281328760303422,0.7718671239696577,675672.9030337657,251.33185838672097,45.0,105.0
83907.0,98900.0,0.03,0.003,0.287,7548062.025,0.2184950317473461,0.7815049682526539,357354.3960629436,327.8654551632065,18.3,135.0
84570.0,98900.0,0.06,0.013000000000000001,0.28600000000000003,7423597.437999999,0.2088961641701915,0.7911038358298085,774807.815138109,296.8353113000988,43.7,117.0
85234.0,98900.0,0.05,0.013999999999999999,0.28600000000000003,7316921.376,0.20073702200458365,0.7992629779954163,213146.8883280373,248.7562439218341,14.4,125.0
85897.0,98900.0,0.04,0.006,0.285,7193011.715,0.191339884970388,0.808660115029612,865022.9392045827,211.60304933658824,68.5,134.0
86560.0,98900.0,0.04,0.006999999999999999,0.284,7070238.083,0.1821168892067156,0.8178831107932844,1468246.870662868,291.2650829992458,84.5,132.0
87224.0,98900.0,0.05,0.011000000000000001,0.284,6966316.16,0.17438196276031304,0.825618037239687,489887.916029985,320.32238894609407,25.6,144.0
87887.0,98900.0,0.01,0.001,0.28300000000000003,6847040.462,0.16559061080359572,0.8344093891964043,1505504.1554647388,315.16070219569923,80.0,145.0
