easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
67200.0,36600.0,0.07,0.027000000000000003,0.311,9240797.113,0.2349120556994441,0.7650879443005559,1348175.0968184164,342.89179913817816,58.8,70.0
67635.0,36600.0,0.07,0.018000000000000002,0.31,9273073.577,0.2326784391973825,0.7673215608026175,695656.2936690869,335.65995238500886,31.0,56.0
68070.0,36600.0,0.08,0.027000000000000003,0.31,9313188.761,0.2298206463147888,0.7701793536852113,818953.6852714302,343.127535154898,35.7,62.0
68506.0,36600.0,0.07,0.024,0.31,9344951.343,0.227483911871961,0.7725160881280391,445560.63560568256,375.07981755197335,17.8,71.0
68941.0,36600.0,0.09,0.044000000000000004,0.309,9376305.429,0.22510409894702688,0.7748959010529731,1177559.2712744528,354.8340534352379,49.6,78.0
69376.0,36600.0,0.07,0.017,0.309,9414786.629,0.22207115260726076,0.7779288473927393,932260.0039570774,344.8987829468422,40.4,74.0
69811.0,36600.0,0.08,0.027000000000000003,0.309,9444915.63,0.21960003331866984,0.7803999666813302,1545766.7385343337,359.85078182134805,64.2,86.0
70246.0,36600.0,0.08,0.027000000000000003,0.309,9474406.716,0.2170905720524688,0.7829094279475313,679988.9521559642,234.24256615038516,43.4,115.0
70682.0,36600.0,0.07,0.017,0.308,9510331.332999999,0.2139016478530305,0.7860983521469695,465201.4275934067,235.27253385914366,29.6,87.0
71117.0,36600.0,0.05,0.01,0.308,9538312.177000001,0.21131013148685976,0.7886898685131403,204141.30737958086,335.61744544253736,9.1,96.0
71552.0,36600.0,0.09,0.035,0.308,9572364.866,0.20802182156957014,0.7919781784304298,163646.19121776312,214.42052585796372,11.4,95.0
71987.0,36600.0,0.08,0.036000000000000004,0.308,9598910.28,0.2053530854691573,0.7946469145308427,985600.933961676,256.61113773030064,57.4,103.0
72422.0,36600.0,0.1,0.04,0.307,9624889.912,0.2026513590825896,0.7973486409174104,462999.4479542658,279.61841067369403,24.8,107.0
72858.0,36600.0,0.09,0.036000000000000004,0.307,9656662.714,0.19922898930796604,0.8007710106920339,837031.7952560761,314.91483128885534,39.7,108.0
73293.0,36600.0,0.08,0.023,0.307,9681604.362,0.19645588239604986,0.8035441176039502,537531.2793647475,320.8610159663844,25.0,128.0
73728.0,36600.0,0.09,0.051,0.307,9706202.79,0.19365237340837374,0.8063476265916263,602216.9863819516,275.5273562323755,32.7,116.0
74163.0,36600.0,0.09,0.032,0.307,9736583.752999999,0.19010660581596886,0.8098933941840312,423442.56539386563,381.2191052730008,16.6,123.0
