easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
33800.0,97600.0,0.01,0.0,0.345,8105887.727999999,0.3009629785444795,0.6990370214555205,692376.5981437839,217.39297899265,46.3,55.0
34024.0,97600.0,0.02,0.001,0.344,8074633.296,0.2994257073610241,0.7005742926389759,676724.1154486082,364.3172114575588,27.0,57.0
34249.0,97600.0,0.03,0.003,0.344,8043041.066000001,0.29784540144125576,0.7021545985587443,576143.2952661767,359.26344050321836,23.3,61.0
34473.0,97600.0,0.04,0.005,0.344,7995059.597,0.2953977981130865,0.7046022018869136,982032.6302498863,368.530352923032,38.7,58.0
34698.0,97600.0,0.02,0.002,0.34299999999999997,7962703.761,0.2937170325293087,0.7062829674706913,451408.288620117,331.9619989188842,19.8,64.0
34922.0,97600.0,0.02,0.002,0.34299999999999997,7930075.427999999,0.29199898644973554,0.7080010135502645,592057.9971323513,254.42209612809285,33.8,119.0
35147.0,97600.0,0.02,0.003,0.342,7897193.7020000005,0.2902453424306773,0.7097546575693227,669642.2297347336,233.70535035861417,41.7,91.0
35371.0,97600.0,0.01,0.001,0.342,7847438.168,0.2875518392309097,0.7124481607690903,598210.7383996912,370.7512134307209,23.5,73.0
35596.0,97600.0,0.04,0.005,0.342,7814007.501,0.2857166327947268,0.7142833672052732,1413504.258233052,335.9673093952367,61.2,80.0
35820.0,97600.0,0.03,0.005,0.341,7780391.384,0.2838517944197877,0.7161482055802123,1412237.795615145,373.32836748521925,55.0,75.0
36045.0,97600.0,0.03,0.003,0.341,7746609.462,0.28195904169153524,0.7180409583084648,948240.1052403715,319.26033395322736,43.2,98.0
36269.0,97600.0,0.02,0.002,0.34,7695668.865,0.27907133615008645,0.7209286638499135,455781.4458828595,246.0412257766516,26.9,82.0
36494.0,97600.0,0.02,0.001,0.34,7661558.879,0.2771163247427485,0.7228836752572515,762807.4743852171,244.97364187602557,45.3,98.0
36718.0,97600.0,0.01,0.0,0.33899999999999997,7627352.411,0.2751394210536996,0.7248605789463004,699487.8531786278,361.9095541174897,28.1,84.0
36943.0,97600.0,0.02,0.001,0.33899999999999997,7593069.396000001,0.2731423437035143,0.7268576562964857,740606.8010871995,280.2037197654535,38.4,82.0
37167.0,97600.0,0.02,0.001,0.33899999999999997,7541545.081,0.2701126550936139,0.7298873449063861,602971.7688999996,235.8106263787113,37.2,89.0
37392.0,97600.0,0.03,0.004,0.33799999999999997,7507158.24,0.26807264420564203,0.731927355794358,24470.940993116612,213.5068673039294,1.7,110.0
37616.0,97600.0,0.02,0.002,0.33799999999999997,7472765.009,0.2660184507362217,0.7339815492637783,1213399.3758697254,312.13075990849205,56.5,93.0
37841.0,97600.0,0.04,0.005,0.337,7438385.543,0.2639517775202516,0.7360482224797484,415669.84633761604,319.9204098865752,18.9,95.0
38065.0,97600.0,0.04,0.005,0.337,7386886.369,0.2608320820357871,0.7391679179642129,918799.9120808664,291.26799411201137,45.9,100.0
