easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),time to pump stage (min),set time (min)
34100.0,18600.0,0.06,0.015,0.331,11943819.453,0.17233692322424335,0.8276630767757567,741723.9175628531,251.6814902250087,38.0,58.0
34306.0,18600.0,0.07,0.013999999999999999,0.331,11940147.813,0.17317004991158308,0.8268299500884169,720402.9136721952,236.52525683116642,39.3,65.0
34512.0,18600.0,0.06,0.017,0.331,11935984.019000001,0.17400829162795606,0.8259917083720439,153627.52429007785,279.67642446624046,7.1,56.0
34718.0,18600.0,0.05,0.008,0.331,11931331.086,0.17485126364260706,0.8251487363573929,444195.0361618357,237.1875776131707,24.1,63.0
34924.0,18600.0,0.07,0.023,0.33,11926192.087000001,0.17569857402435576,0.8243014259756443,639234.8819359208,354.8471213754647,23.2,74.0
35129.0,18600.0,0.06,0.017,0.33,11920570.152,0.17654982397463365,0.8234501760253663,434864.95902029576,368.57499502728274,15.2,61.0
35335.0,18600.0,0.07,0.026000000000000002,0.33,11914468.455,0.1774046081554605,0.8225953918445394,542285.2866612286,331.624109389006,21.1,64.0
35541.0,18600.0,0.07,0.024,0.32899999999999996,11907890.207999999,0.17826251501080087,0.8217374849891992,758225.1005345519,255.5957731677475,38.2,82.0
35747.0,18600.0,0.07,0.017,0.32899999999999996,11900838.656,0.17912312708069528,0.8208768729193048,226576.53319094647,258.4182332382607,11.3,76.0
35953.0,18600.0,0.06,0.016,0.32899999999999996,11889381.029000001,0.18041819056697234,0.8195818094330276,715173.4621611352,278.5587219419181,33.1,74.0
36159.0,18600.0,0.05,0.009000000000000001,0.32799999999999996,11881160.534000002,0.1812837032818635,0.8187162967181365,1280105.4599507982,263.90805324405983,62.5,75.0
36365.0,18600.0,0.05,0.01,0.32799999999999996,11872478.218,0.18215041795239004,0.8178495820476099,1129970.6642028324,291.45589842080636,50.0,85.0
36571.0,18600.0,0.05,0.011000000000000001,0.32799999999999996,11863337.367999999,0.18301789421589387,0.8169821057841061,1121895.4546711878,296.09921283422216,48.8,89.0
36776.0,18600.0,0.06,0.011000000000000001,0.327,11853741.263,0.1838856873812461,0.8161143126187539,867662.7858369588,347.4936276114512,32.2,82.0
36982.0,18600.0,0.07,0.021,0.327,11843693.164,0.1847533486857145,0.8152466513142855,1469259.1341665986,271.1120342264968,69.9,92.0
37188.0,18600.0,0.09,0.035,0.327,11833196.31,0.18562042554261884,0.8143795744573812,578645.2920936635,240.41209553201358,31.0,84.0
37394.0,18600.0,0.05,0.009000000000000001,0.326,11822253.908,0.18648646178049286,0.8135135382195071,360458.3496664098,311.66323824777834,14.9,92.0
37600.0,18600.0,0.07,0.019,0.326,11810869.127,0.18735099787324888,0.8126490021267512,562304.9829410772,340.07728488178475,21.3,102.0
37806.0,18600.0,0.06,0.013000000000000001,0.326,11799045.094,0.18821357116277504,0.811786428837225,1289188.2385344647,359.5280668094664,46.2,106.0
38012.0,18600.0,0.06,0.013000000000000001,0.325,11786784.886,0.18907371607363505,0.8109262839263649,555371.5308806167,304.4748565129609,23.5,96.0
38218.0,18600.0,0.09,0.034,0.325,11774091.522,0.1899309643208619,0.8100690356791381,825265.6879797354,244.6810730763691,43.5,108.0
38423.0,18600.0,0.07,0.022000000000000002,0.325,11760967.96,0.19078484511136126,0.8092151548886387,536705.1434335072,265.49867514996475,26.1,107.0
38629.0,18600.0,0.06,0.011000000000000001,0.324,11747417.089000002,0.19163488533964101,0.808365114660359,799460.7734638191,210.22603860187942,49.0,97.0
